parm,estimate,stderr,z,p,min95,max95
"1._at#0.inner",160710.19,5027.1062,31.968727,2.97e-224,150857.24,170563.13
"1._at#1.inner",10187.79,1950.3402,5.2235964,1.755e-07,6365.1935,14010.387
"2._at#0.inner",162053.34,4852.0595,33.398877,1.42e-244,152543.48,171563.2
"2._at#1.inner",10444.176,1923.182,5.4306749,5.614e-08,6674.8088,14213.544
"3._at#0.inner",163396.5,4677.4403,34.932887,2.36e-267,154228.88,172564.11
"3._at#1.inner",10700.563,1896.0299,5.6436677,1.665e-08,6984.4123,14416.713
"4._at#0.inner",164739.65,4503.2984,36.581998,5.53e-293,155913.35,173565.95
"4._at#1.inner",10956.949,1868.8841,5.8628296,4.550e-09,7294.0035,14619.894
"5._at#0.inner",166082.81,4329.6913,38.359041,0,157596.77,174568.85
"5._at#1.inner",11213.335,1841.7448,6.0884304,1.140e-09,7603.5816,14823.089
"6._at#0.inner",167425.96,4156.686,40.278712,0,159279.01,175572.92
"6._at#1.inner",11469.721,1814.6125,6.3207552,2.603e-10,7913.1463,15026.297
"7._at#0.inner",168769.12,3984.3611,42.357887,0,160959.91,176578.32
"7._at#1.inner",11726.108,1787.4874,6.5601066,5.377e-11,8222.6969,15229.519
"8._at#0.inner",170112.27,3812.8086,44.616001,0,162639.3,177585.24
"8._at#1.inner",11982.494,1760.3698,6.8068051,9.979e-12,8532.2327,15432.755
"9._at#0.inner",171455.43,3642.1377,47.075492,0,164316.97,178593.88
"9._at#1.inner",12238.88,1733.2601,7.061191,1.651e-12,8841.753,15636.008
"10._at#0.inner",172798.58,3472.4785,49.762318,0,165992.65,179604.51
"10._at#1.inner",12495.267,1706.1586,7.3236254,2.414e-13,9151.2572,15839.276
"11._at#0.inner",174141.73,3303.9868,52.706546,0,167666.04,180617.43
"11._at#1.inner",12751.653,1679.0659,7.5944924,3.090e-14,9460.7443,16042.562
"12._at#0.inner",175484.89,3136.8508,55.943015,0,169336.77,181633
"12._at#1.inner",13008.039,1651.9822,7.8742007,3.429e-15,9770.2137,16245.865
"13._at#0.inner",176828.04,2971.2991,59.512031,0,171004.41,182651.68
"13._at#1.inner",13264.426,1624.908,8.1631853,3.263e-16,10079.664,16449.187
"14._at#0.inner",178171.2,2807.6122,63.460047,0,172668.38,183674.02
"14._at#1.inner",13520.812,1597.8439,8.4619101,2.630e-17,10389.095,16652.528
"15._at#0.inner",179514.35,2646.136,67.840185,0,174328.02,184700.69
"15._at#1.inner",13777.198,1570.7904,8.7708698,1.773e-18,10698.506,16855.891
"16._at#0.inner",180857.51,2487.3012,72.712348,0,175982.49,185732.53
"16._at#1.inner",14033.584,1543.748,9.090593,9.850e-20,11007.894,17059.275
"17._at#0.inner",182200.66,2331.6476,78.142453,0,177630.72,186770.61
"17._at#1.inner",14289.971,1516.7172,9.4216447,4.441e-21,11317.26,17262.682
"18._at#0.inner",183543.82,2179.8569,84.199941,0,179271.38,187816.26
"18._at#1.inner",14546.357,1489.6988,9.7646296,1.597e-22,11626.601,17466.113
"19._at#0.inner",184886.97,2032.7944,90.952125,0,180902.77,188871.18
"19._at#1.inner",14802.743,1462.6934,10.120195,4.495e-24,11935.917,17669.57
"20._at#0.inner",186230.13,1891.5635,98.453015,0,182522.73,189937.52
"20._at#1.inner",15059.13,1435.7018,10.489037,9.701e-26,12245.206,17873.053
"21._at#0.inner",187573.28,1757.5704,106.72306,0,184128.51,191018.06
"21._at#1.inner",15315.516,1408.7247,10.871901,1.569e-27,12554.466,18076.566
"22._at#0.inner",188916.44,1632.5981,115.71521,0,185716.6,192116.27
"22._at#1.inner",15571.902,1381.763,11.26959,1.854e-29,12863.696,18280.108
"23._at#0.inner",190259.59,1518.8751,125.26348,0,187282.65,193236.53
"23._at#1.inner",15828.288,1354.8176,11.682966,1.558e-31,13172.895,18483.682
"24._at#0.inner",191602.75,1419.1084,135.01629,0,188821.35,194384.15
"24._at#1.inner",16084.675,1327.8896,12.112961,9.018e-34,13482.059,18687.29
"25._at#0.inner",192945.9,1336.4271,144.37443,0,190326.55,195565.25
"25._at#1.inner",16341.061,1300.9799,12.560579,3.478e-36,13791.187,18890.935
"26._at#0.inner",194289.06,1274.1618,152.48382,0,191791.75,196786.37
"26._at#1.inner",16597.447,1274.0898,13.026906,8.603e-39,14100.277,19094.617
"27._at#0.inner",195632.21,1235.4032,158.35495,0,193210.87,198053.56
"27._at#1.inner",16853.834,1247.2205,13.513115,1.309e-41,14409.326,19298.341
"28._at#0.inner",196975.37,1222.3893,161.13963,0,194579.53,199371.2
"28._at#1.inner",17110.22,1220.3733,14.02048,1.168e-44,14718.332,19502.108
"29._at#0.inner",198318.52,1235.9338,160.46048,0,195896.14,200740.91
"29._at#1.inner",17366.606,1193.5499,14.550381,5.808e-48,15027.291,19705.921
"30._at#0.inner",199661.68,1275.1905,156.574,0,197162.35,202161
"30._at#1.inner",17622.992,1166.7518,15.10432,1.517e-51,15336.201,19909.784
"31._at#0.inner",201004.83,1337.8981,150.23927,0,198382.6,203627.06
"31._at#1.inner",17879.379,1139.9808,15.68393,1.948e-55,15645.057,20113.7
"32._at#0.inner",202347.99,1420.9552,142.40279,0,199562.96,205133.01
"32._at#1.inner",18135.765,1113.2388,16.290992,1.144e-59,15953.857,20317.673
"33._at#0.inner",203691.14,1521.0318,133.91642,0,200709.97,206672.31
"33._at#1.inner",18392.151,1086.5281,16.927451,2.823e-64,16262.595,20521.707
"34._at#0.inner",205034.29,1635.0058,125.40279,0,201829.74,208238.85
"34._at#1.inner",18648.538,1059.8509,17.595434,2.670e-69,16571.268,20725.807
"35._at#0.inner",206377.45,1760.1796,117.24795,0,202927.56,209827.34
"35._at#1.inner",18904.924,1033.2099,18.297273,8.700e-75,16879.87,20929.978
"36._at#0.inner",207720.6,1894.3343,109.65362,0,204007.78,211433.43
"36._at#1.inner",19161.31,1006.608,19.035524,8.662e-81,17188.395,21134.226
"37._at#0.inner",209063.76,2035.6951,102.69896,0,205073.87,213053.65
"37._at#1.inner",19417.697,980.04823,19.813001,2.300e-87,17496.837,21338.556
"38._at#0.inner",210406.91,2182.8624,96.390369,0,206128.58,214685.25
"38._at#1.inner",19674.083,953.53422,20.632802,1.393e-94,17805.19,21542.976
"39._at#0.inner",211750.07,2334.7386,90.695408,0,207174.06,216326.07
"39._at#1.inner",19930.469,927.06989,21.498346,1.61e-102,18113.446,21747.493
"40._at#0.inner",213093.22,2490.4622,85.563725,0,208212.01,217974.44
"40._at#1.inner",20186.855,900.65961,22.413412,2.91e-111,18421.595,21952.116
"41._at#0.inner",214436.38,2649.355,80.939089,0,209243.74,219629.02
"41._at#1.inner",20443.242,874.30828,23.382189,6.49e-121,18729.629,22156.854
"42._at#0.inner",215779.53,2810.8795,76.765843,0,210270.31,221288.76
"42._at#1.inner",20699.628,848.02139,24.409323,1.36e-131,19037.537,22361.719
"43._at#0.inner",217122.69,2974.607,72.992057,0,211292.56,222952.81
"43._at#1.inner",20956.014,821.80512,25.49998,1.97e-143,19345.306,22566.723
"44._at#0.inner",218465.84,3140.1931,69.570831,0,212311.18,224620.51
"44._at#1.inner",21212.401,795.66646,26.659915,1.37e-156,19652.923,22771.878
"45._at#0.inner",219809,3307.3585,66.460591,0,213326.69,226291.3
"45._at#1.inner",21468.787,769.61332,27.89555,3.02e-171,19960.372,22977.201
"46._at#0.inner",221152.15,3475.8753,63.62488,0,214339.56,227964.74
"46._at#1.inner",21725.173,743.65468,29.214061,1.29e-187,20267.637,23182.71
"47._at#0.inner",222495.31,3645.5563,61.031922,0,215350.15,229640.47
"47._at#1.inner",21981.559,717.80079,30.623482,5.96e-206,20574.696,23388.423
"48._at#0.inner",223838.46,3816.2461,58.654096,0,216358.76,231318.17
"48._at#1.inner",22237.946,692.0634,32.132816,1.54e-226,20881.526,23594.365
"49._at#0.inner",225181.62,3987.8151,56.467417,0,217365.64,232997.59
"49._at#1.inner",22494.332,666.456,33.752164,9.94e-250,21188.102,23800.562
"50._at#0.inner",226524.77,4160.1546,54.451046,0,218371.02,234678.52
"50._at#1.inner",22750.718,640.99418,35.492863,6.33e-276,21494.393,24007.044
"51._at#0.inner",227867.93,4333.1727,52.586856,0,219375.06,236360.79
"51._at#1.inner",23007.105,615.69598,37.367638,1.31e-305,21800.363,24213.847
"52._at#0.inner",229211.08,4506.7911,50.859042,0,220377.93,238044.23
"52._at#1.inner",23263.491,590.58245,39.390759,0,22105.971,24421.011
"53._at#0.inner",230554.24,4680.9432,49.253799,0,221379.76,239728.72
"53._at#1.inner",23519.877,565.67818,41.578194,0,22411.168,24628.586
"54._at#0.inner",231897.39,4855.5714,47.759032,0,222380.65,241414.14
"54._at#1.inner",23776.263,541.01206,43.947752,0,22715.899,24836.628
"55._at#0.inner",233240.54,5030.6263,46.364117,0,223380.7,243100.39
"55._at#1.inner",24032.65,516.6182,46.51917,0,23020.097,25045.203
"56._at#0.inner",234583.7,5206.0647,45.059698,0,224380,244787.4
"56._at#1.inner",24289.036,492.53707,49.314128,0,23323.681,25254.391
"57._at#0.inner",235926.85,5381.8491,43.837508,0,225378.62,246475.08
"57._at#1.inner",24545.422,468.81686,52.3561,0,23626.558,25464.287
"58._at#0.inner",237270.01,5557.9468,42.690227,0,226376.63,248163.38
"58._at#1.inner",24801.809,445.51521,55.669948,0,23928.615,25675.002
"59._at#0.inner",238613.16,5734.3288,41.61135,0,227374.09,249852.24
"59._at#1.inner",25058.195,422.70136,59.281084,0,24229.715,25886.674
"60._at#0.inner",239956.32,5910.9698,40.595085,0,228371.03,251541.61
"60._at#1.inner",25314.581,400.45868,63.213965,0,24529.697,26099.466
"61._at#0.inner",241299.47,6087.8471,39.636258,0,229367.51,253231.43
"61._at#1.inner",25570.968,378.88778,67.489555,0,24828.361,26313.574
"62._at#0.inner",242642.63,6264.9407,38.730235,0,230363.57,254921.69
"62._at#1.inner",25827.354,358.11007,72.121273,0,25125.471,26529.237
"63._at#0.inner",243985.78,6442.2329,37.87286,0,231359.24,256612.33
"63._at#1.inner",26083.74,338.27174,77.108836,0,25420.74,26746.741
"64._at#0.inner",245328.94,6619.7076,37.060389,1.22e-300,232354.55,258303.33
"64._at#1.inner",26340.126,319.5478,82.429378,0,25713.824,26966.429
"65._at#0.inner",246672.09,6797.3505,36.289447,2.37e-288,233349.53,259994.65
"65._at#1.inner",26596.513,302.1455,88.025514,0,26004.318,27188.707
"66._at#0.inner",248015.25,6975.1489,35.556982,6.48e-277,234344.21,261686.29
"66._at#1.inner",26852.899,286.30593,93.790929,0,26291.75,27414.048
"67._at#0.inner",249358.4,7153.0911,34.86023,2.98e-266,235338.6,263378.2
"67._at#1.inner",27109.285,272.30194,99.555975,0,26575.583,27642.987
"68._at#0.inner",250701.56,7331.1666,34.19668,2.71e-256,236332.73,265070.38
"68._at#1.inner",27365.672,260.42981,105.07887,0,26855.239,27876.105
"69._at#0.inner",252044.71,7509.366,33.564047,5.62e-247,237326.62,266762.8
"69._at#1.inner",27622.058,250.99224,110.05144,0,27130.122,28113.994
"70._at#0.inner",253387.87,7687.6806,32.960249,3.02e-238,238320.29,268455.44
"70._at#1.inner",27878.444,244.27158,114.12889,0,27399.681,28357.208
"71._at#0.inner",254731.02,7866.1027,32.383384,4.70e-230,239313.74,270148.3
"71._at#1.inner",28134.83,240.49569,116.98684,0,27663.468,28606.193
"72._at#0.inner",256074.18,8044.625,31.831711,2.36e-222,240307,271841.35
"72._at#1.inner",28391.217,239.80373,118.39356,0,27921.21,28861.223
"73._at#0.inner",257417.33,8223.241,31.303635,4.16e-215,241300.07,273534.59
"73._at#1.inner",28647.603,242.22213,118.26996,0,28172.856,29122.35
"74._at#0.inner",258760.49,8401.9447,30.79769,2.81e-208,242292.98,275227.99
"74._at#1.inner",28903.989,247.65979,116.70845,0,28418.585,29389.394
