parm,estimate,stderr,z,p,min95,max95
"1._at#0.inner",6055.3321,105.0233,57.657036,0,5849.4902,6261.174
"1._at#1.inner",38953.623,8669.6926,4.49308,7.020e-06,21961.337,55945.908
"2._at#0.inner",5969.0697,84.608767,70.549069,0,5803.2396,6134.8998
"2._at#1.inner",37506.909,8314.1726,4.5112016,6.446e-06,21211.43,53802.388
"3._at#0.inner",5889.9716,67.984823,86.636566,0,5756.7238,6023.2194
"3._at#1.inner",36098.305,7968.3135,4.5302315,5.892e-06,20480.697,51715.912
"4._at#0.inner",5817.7322,55.531267,104.76498,0,5708.893,5926.5715
"4._at#1.inner",34727.337,7631.985,4.5502366,5.359e-06,19768.922,49685.753
"5._at#0.inner",5752.0461,47.626008,120.77531,0,5658.7008,5845.3913
"5._at#1.inner",33393.534,7305.0564,4.5712903,4.847e-06,19075.886,47711.181
"6._at#0.inner",5692.6076,44.195825,128.80419,0,5605.9854,5779.2299
"6._at#1.inner",32096.421,6987.3976,4.5934728,4.359e-06,18401.373,45791.468
"7._at#0.inner",5639.1114,44.314627,127.2517,0,5552.2563,5725.9664
"7._at#1.inner",30835.526,6678.8781,4.6168721,3.896e-06,17745.165,43925.886
"8._at#0.inner",5591.2518,46.539118,120.1409,0,5500.0368,5682.4668
"8._at#1.inner",29610.376,6379.3675,4.6415849,3.457e-06,17107.045,42113.706
"9._at#0.inner",5548.7233,49.61009,111.84667,0,5451.4893,5645.9573
"9._at#1.inner",28420.498,6088.7354,4.6677177,3.046e-06,16486.796,40354.2
"10._at#0.inner",5511.2205,52.738357,104.50118,0,5407.8552,5614.5858
"10._at#1.inner",27265.42,5806.8515,4.6953877,2.661e-06,15884.2,38646.639
"11._at#0.inner",5478.4378,55.527752,98.661257,0,5369.6054,5587.2702
"11._at#1.inner",26144.667,5533.5855,4.7247245,2.304e-06,15299.039,36990.296
"12._at#0.inner",5450.0697,57.832956,94.23813,0,5336.7191,5563.4202
"12._at#1.inner",25057.768,5268.8071,4.7558713,1.976e-06,14731.096,35384.44
"13._at#0.inner",5425.8106,59.65829,90.948142,0,5308.8825,5542.7387
"13._at#1.inner",24004.25,5012.3859,4.7889868,1.676e-06,14180.154,33828.345
"14._at#0.inner",5405.3551,61.09785,88.470464,0,5285.6055,5525.1047
"14._at#1.inner",22983.638,4764.1917,4.8242473,1.405e-06,13645.994,32321.283
"15._at#0.inner",5388.3977,62.299739,86.491497,0,5266.2924,5510.5029
"15._at#1.inner",21995.462,4524.0942,4.8618489,1.163e-06,13128.4,30862.524
"16._at#0.inner",5374.6327,63.441398,84.718068,0,5250.2899,5498.9756
"16._at#1.inner",21039.247,4291.9632,4.9020102,9.486e-07,12627.154,29451.34
"17._at#0.inner",5363.7548,64.708606,82.890903,0,5236.9283,5490.5813
"17._at#1.inner",20114.521,4067.6685,4.9449755,7.615e-07,12142.037,28087.005
"18._at#0.inner",5355.4584,66.274955,80.806669,0,5225.5618,5485.3549
"18._at#1.inner",19220.811,3851.0801,4.9910183,6.006e-07,11672.833,26768.789
"19._at#0.inner",5349.4379,68.282109,78.343185,0,5215.6074,5483.2683
"19._at#1.inner",18357.644,3642.0677,5.0404455,4.644e-07,11219.322,25495.965
"20._at#0.inner",5345.3878,70.823684,75.474581,0,5206.576,5484.1997
"20._at#1.inner",17524.546,3440.5013,5.0936026,3.513e-07,10781.288,24267.805
"21._at#0.inner",5343.0027,73.936247,72.264998,0,5198.0904,5487.9151
"21._at#1.inner",16721.046,3246.251,5.1508791,2.593e-07,10358.511,23083.581
"22._at#0.inner",5341.977,77.599273,68.840555,0,5189.8853,5494.0688
"22._at#1.inner",15946.67,3059.1867,5.2127156,1.861e-07,9950.7745,21942.566
"23._at#0.inner",5342.0052,81.742949,65.351267,0,5181.792,5502.2185
"23._at#1.inner",15200.946,2879.1787,5.2796117,1.295e-07,9557.8591,20844.032
"24._at#0.inner",5342.7818,86.260493,61.937761,0,5173.7144,5511.8493
"24._at#1.inner",14483.399,2706.0971,5.3521358,8.692e-08,9179.5463,19787.252
"25._at#0.inner",5344.0013,91.021301,58.711545,0,5165.6028,5522.3997
"25._at#1.inner",13793.558,2539.8124,5.430936,5.606e-08,8815.6176,18771.499
"26._at#0.inner",5345.358,95.882381,55.749116,0,5157.432,5533.284
"26._at#1.inner",13130.95,2380.1948,5.5167542,3.453e-08,8465.8537,17796.046
"27._at#0.inner",5346.5466,100.69709,53.095345,0,5149.184,5543.9093
"27._at#1.inner",12495.101,2227.1151,5.6104423,2.018e-08,8130.0356,16860.167
"28._at#0.inner",5347.2615,105.3213,50.770941,0,5140.8356,5553.6875
"28._at#1.inner",11885.539,2080.444,5.7129819,1.110e-08,7807.9436,15963.134
"29._at#0.inner",5347.1972,109.61772,48.780408,0,5132.3504,5562.044
"29._at#1.inner",11301.791,1940.0524,5.8255079,5.694e-09,7499.3577,15104.223
"30._at#0.inner",5346.0482,113.45914,47.118707,0,5123.6723,5568.424
"30._at#1.inner",10743.383,1805.8115,5.949338,2.692e-09,7204.0576,14282.709
"31._at#0.inner",5343.5089,116.73142,45.776099,0,5114.7195,5572.2982
"31._at#1.inner",10209.843,1677.5927,6.0860084,1.158e-09,6921.8221,13497.865
"32._at#0.inner",5339.2738,119.33684,44.741203,0,5105.3779,5573.1697
"32._at#1.inner",9700.6989,1555.2679,6.2373171,4.451e-10,6652.4299,12748.968
"33._at#0.inner",5333.0374,121.19866,44.002446,0,5095.4924,5570.5824
"33._at#1.inner",9215.4765,1438.7091,6.4053786,1.500e-10,6395.6584,12035.294
"34._at#0.inner",5324.4943,122.26743,43.547936,0,5084.8545,5564.134
"34._at#1.inner",8753.7032,1327.7891,6.5926911,4.319e-11,6151.2844,11356.122
"35._at#0.inner",5313.3388,122.53031,43.363465,0,5073.1838,5553.4938
"35._at#1.inner",8314.9062,1222.381,6.8022212,1.030e-11,5919.0834,10710.729
"36._at#0.inner",5299.2654,122.02451,43.427878,0,5060.1018,5538.4291
"36._at#1.inner",7898.6125,1122.3589,7.0375102,1.957e-12,5698.8294,10098.396
"37._at#0.inner",5281.9687,120.85662,43.704422,0,5045.0941,5518.8434
"37._at#1.inner",7504.3493,1027.5977,7.3028086,2.818e-13,5490.2948,9518.4037
"38._at#0.inner",5261.1432,119.22942,44.126215,0,5027.4578,5494.8285
"38._at#1.inner",7131.6436,937.97329,7.603248,2.888e-14,5293.2497,8970.0374
"39._at#0.inner",5236.4832,117.47654,44.574714,0,5006.2334,5466.733
"39._at#1.inner",6780.0225,853.36317,7.9450611,1.941e-15,5107.4614,8452.5835
