parm,estimate,stderr,z,p,min95,max95
"1._at#0.inner",3574.1174,186.75001,19.138513,1.207e-81,3208.0941,3940.1407
"1._at#1.inner",-145188.88,26209.275,-5.5395992,3.032e-08,-196558.12,-93819.646
"2._at#0.inner",3485.5369,146.39986,23.808335,2.74e-125,3198.5985,3772.4754
"2._at#1.inner",-139558.05,25139.485,-5.5513488,2.835e-08,-188830.53,-90285.564
"3._at#0.inner",3407.5108,113.87348,29.923655,9.69e-197,3184.3228,3630.6987
"3._at#1.inner",-134061.03,24098.588,-5.5630243,2.651e-08,-181293.4,-86828.667
"4._at#0.inner",3339.7113,90.873255,36.751311,1.11e-295,3161.603,3517.8196
"4._at#1.inner",-128696.18,23086.197,-5.5745942,2.481e-08,-173944.29,-83448.065
"5._at#0.inner",3281.811,79.256,41.407729,0,3126.4721,3437.1499
"5._at#1.inner",-123461.84,22101.924,-5.5860223,2.323e-08,-166780.82,-80142.865
"6._at#0.inner",3233.4822,78.686977,41.092977,0,3079.2585,3387.7058
"6._at#1.inner",-118356.36,21145.381,-5.597268,2.178e-08,-159800.55,-76912.178
"7._at#0.inner",3194.3973,85.448153,37.384042,7.10e-306,3026.922,3361.8726
"7._at#1.inner",-113378.1,20216.18,-5.6082849,2.043e-08,-153001.08,-73755.112
"8._at#0.inner",3164.2288,95.214077,33.232783,3.62e-242,2977.6126,3350.845
"8._at#1.inner",-108525.39,19313.933,-5.6190206,1.920e-08,-146380,-70670.776
"9._at#0.inner",3142.6491,105.19037,29.875824,4.06e-196,2936.4797,3348.8184
"9._at#1.inner",-103796.59,18438.253,-5.6294156,1.808e-08,-139934.9,-67658.279
"10._at#0.inner",3129.3305,113.97108,27.457232,5.69e-166,2905.9513,3352.7097
"10._at#1.inner",-99190.049,17588.752,-5.6394024,1.706e-08,-133663.37,-64716.729
"11._at#0.inner",3123.9456,120.92987,25.832704,3.81e-147,2886.9274,3360.9637
"11._at#1.inner",-94704.114,16765.041,-5.6489044,1.615e-08,-127562.99,-61845.237
"12._at#0.inner",3126.1666,125.83764,24.842858,3.09e-136,2879.5293,3372.8038
"12._at#1.inner",-90337.132,15966.733,-5.6578343,1.533e-08,-121631.36,-59042.91
"13._at#0.inner",3135.666,128.67365,24.369138,3.63e-131,2883.4703,3387.8617
"13._at#1.inner",-86087.455,15193.441,-5.6660933,1.461e-08,-115866.05,-56308.857
"14._at#0.inner",3152.1162,129.53596,24.333909,8.58e-131,2898.2304,3406.0021
"14._at#1.inner",-81953.429,14444.776,-5.6735686,1.399e-08,-110264.67,-53642.188
"15._at#0.inner",3175.1897,128.59932,24.690564,1.35e-134,2923.1397,3427.2397
"15._at#1.inner",-77933.405,13720.351,-5.6801318,1.346e-08,-104824.8,-51042.01
"16._at#0.inner",3204.5588,126.09678,25.413486,1.79e-142,2957.4137,3451.704
"16._at#1.inner",-74025.73,13019.779,-5.6856366,1.303e-08,-99544.027,-48507.433
"17._at#0.inner",3239.896,122.31428,26.488289,1.32e-154,3000.1644,3479.6275
"17._at#1.inner",-70228.754,12342.67,-5.6899157,1.271e-08,-94419.944,-46037.564
"18._at#0.inner",3280.8736,117.59317,27.900204,2.65e-171,3050.3952,3511.3519
"18._at#1.inner",-66540.825,11688.639,-5.6927777,1.250e-08,-89450.137,-43631.513
"19._at#0.inner",3327.164,112.33756,29.617557,8.88e-193,3106.9864,3547.3416
"19._at#1.inner",-62960.292,11057.297,-5.6940037,1.241e-08,-84632.197,-41288.388
"20._at#0.inner",3378.4397,107.02212,31.567678,1.03e-218,3168.6803,3588.1992
"20._at#1.inner",-59485.504,10448.258,-5.693342,1.246e-08,-79963.713,-39007.296
"21._at#0.inner",3434.3732,102.19255,33.606883,1.33e-247,3234.0794,3634.6669
"21._at#1.inner",-56114.81,9861.1326,-5.6905036,1.267e-08,-75442.275,-36787.345
"22._at#0.inner",3494.6367,98.444342,35.498604,5.17e-276,3301.6893,3687.584
"22._at#1.inner",-52846.558,9295.5349,-5.6851552,1.307e-08,-71065.472,-34627.645
"23._at#0.inner",3558.9027,96.362554,36.932424,1.39e-298,3370.0355,3747.7698
"23._at#1.inner",-49679.098,8751.0775,-5.6769121,1.371e-08,-66830.894,-32527.301
"24._at#0.inner",3626.8436,96.418622,37.615592,0,3437.8666,3815.8206
"24._at#1.inner",-46610.777,8227.3732,-5.6653291,1.467e-08,-62736.132,-30485.422
"25._at#0.inner",3698.1319,98.85706,37.40888,2.80e-306,3504.3756,3891.8881
"25._at#1.inner",-43639.945,7724.0354,-5.6498894,1.606e-08,-58778.776,-28501.114
"26._at#0.inner",3772.4398,103.63686,36.40056,4.17e-290,3569.3153,3975.5643
"26._at#1.inner",-40764.951,7240.6772,-5.6299915,1.802e-08,-54956.418,-26573.484
"27._at#0.inner",3849.4399,110.46713,34.846927,4.74e-266,3632.9284,4065.9515
"27._at#1.inner",-37984.143,6776.9123,-5.6049335,2.083e-08,-51266.647,-24701.639
"28._at#0.inner",3928.8046,118.9078,33.040765,2.11e-239,3695.7496,4161.8596
"28._at#1.inner",-35295.87,6332.3546,-5.5738935,2.491e-08,-47707.057,-22884.683
"29._at#0.inner",4010.2062,128.47269,31.214466,6.78e-214,3758.4044,4262.0081
"29._at#1.inner",-32698.481,5906.6181,-5.5359057,3.096e-08,-44275.24,-21121.722
"30._at#0.inner",4093.3172,138.69671,29.51272,1.98e-191,3821.4767,4365.1578
"30._at#1.inner",-30190.325,5499.3175,-5.4898312,4.023e-08,-40968.789,-19411.861
"31._at#0.inner",4177.81,149.16584,28.007821,1.30e-172,3885.4504,4470.1697
"31._at#1.inner",-27769.75,5110.0679,-5.4343211,5.501e-08,-37785.299,-17754.201
"32._at#0.inner",4263.357,159.52382,26.72552,2.38e-157,3950.6961,4576.0179
"32._at#1.inner",-25435.105,4738.4849,-5.3677717,7.972e-08,-34722.365,-16147.846
"33._at#0.inner",4349.6306,169.46901,25.66623,2.79e-145,4017.4774,4681.7837
"33._at#1.inner",-23184.74,4384.1849,-5.2882668,1.235e-07,-31777.584,-14591.895
"34._at#0.inner",4436.3032,178.74898,24.818621,5.64e-136,4085.9616,4786.6447
"34._at#1.inner",-21017.002,4046.7853,-5.1935055,2.064e-07,-28948.555,-13085.448
"35._at#0.inner",4523.0472,187.15658,24.167182,4.93e-129,4156.227,4889.8673
"35._at#1.inner",-18930.24,3725.9045,-5.08071,3.760e-07,-26232.879,-11627.602
"36._at#0.inner",4609.535,194.52892,23.695885,3.98e-124,4228.2653,4990.8047
"36._at#1.inner",-16922.804,3421.1624,-4.9465072,7.556e-07,-23628.159,-10217.449
"37._at#0.inner",4695.4391,200.74979,23.38951,5.46e-121,4301.9767,5088.9014
"37._at#1.inner",-14993.042,3132.1806,-4.7867745,1.695e-06,-21132.004,-8854.0812
"38._at#0.inner",4780.4318,205.7562,23.233476,2.09e-119,4377.157,5183.7065
"38._at#1.inner",-13139.303,2858.5832,-4.5964391,4.298e-06,-18742.024,-7536.5833
"39._at#0.inner",4864.1855,209.54968,23.212564,3.40e-119,4453.4757,5274.8954
"39._at#1.inner",-11359.936,2599.997,-4.3692113,.00001247,-16455.837,-6264.0357
"40._at#0.inner",4946.3728,212.21308,23.30852,3.63e-120,4530.4428,5362.3028
"40._at#1.inner",-9653.2892,2356.0526,-4.0972299,.00004181,-14271.068,-5035.5109
"41._at#0.inner",5026.6659,213.93397,23.496343,4.45e-122,4607.363,5445.9688
"41._at#1.inner",-8017.7116,2126.3859,-3.7705816,.00016287,-12185.351,-3850.0718
"42._at#0.inner",5104.7373,215.03482,23.73912,1.42e-124,4683.2768,5526.1978
"42._at#1.inner",-6451.5519,1910.6391,-3.3766461,.00073375,-10196.336,-2706.7682
"43._at#0.inner",5180.2594,216.00828,23.981763,4.31e-127,4756.891,5603.6279
"43._at#1.inner",-4953.1591,1708.4633,-2.8991896,.00374129,-8301.6856,-1604.6325
"44._at#0.inner",5252.9046,217.55114,24.145609,8.30e-129,4826.5123,5679.297
"44._at#1.inner",-3520.8818,1519.522,-2.3170983,.02049838,-6499.0901,-542.67343
"45._at#0.inner",5322.3454,220.58289,24.128551,1.25e-128,4890.0109,5754.6799
"45._at#1.inner",-2153.0688,1343.4951,-1.6025877,.1090257,-4786.2709,480.13325
"46._at#0.inner",5388.254,226.22613,23.818,2.17e-125,4944.859,5831.6491
"46._at#1.inner",-848.06897,1180.0864,-.71864987,.47235668,-3160.9959,1464.858
"47._at#0.inner",5450.303,235.7259,23.121359,2.82e-118,4988.2888,5912.3173
"47._at#1.inner",395.76897,1029.0334,.38460264,.70053183,-1621.0994,2412.6374
"48._at#0.inner",5508.1648,250.30645,22.005684,2.54e-107,5017.5731,5998.7564
"48._at#1.inner",1580.0962,890.12273,1.7751442,.07587408,-164.51228,3324.7047
"49._at#0.inner",5561.5117,271.00709,20.521646,1.380e-93,5030.3475,6092.6758
"49._at#1.inner",2706.564,763.21443,3.5462695,.00039073,1210.6912,4202.4368
"50._at#0.inner",5610.0161,298.56741,18.78978,9.156e-79,5024.8348,6195.1975
"50._at#1.inner",3776.8236,648.27901,5.825923,5.680e-09,2506.2201,5047.4271
"51._at#0.inner",5653.3506,333.40955,16.956175,1.733e-64,4999.8799,6306.8213
"51._at#1.inner",4792.5261,545.45543,8.7862837,1.546e-18,3723.4531,5861.5991
"52._at#0.inner",5691.1874,375.70453,15.14804,7.806e-52,4954.8201,6427.5548
"52._at#1.inner",5755.3229,455.13749,12.64524,1.189e-36,4863.2698,6647.376
"53._at#0.inner",5723.199,425.47141,13.45143,3.020e-41,4889.2904,6557.1077
"53._at#1.inner",6666.8651,378.08745,17.63313,1.372e-69,5925.8273,7407.9029
"54._at#0.inner",5749.0579,482.66423,11.911092,1.036e-32,4803.0534,6695.0624
"54._at#1.inner",7528.8039,315.52834,23.860943,7.80e-126,6910.3797,8147.2281
"55._at#0.inner",5768.4363,547.22912,10.541172,5.580e-26,4695.8869,6840.9857
"55._at#1.inner",8342.7906,269.02831,31.010828,3.85e-211,7815.5048,8870.0764
"56._at#0.inner",5781.0068,619.13397,9.337247,9.887e-21,4567.5265,6994.487
"56._at#1.inner",9110.4764,239.79724,37.992416,0,8640.4825,9580.4703
"57._at#0.inner",5786.4417,698.37967,8.2855243,1.176e-16,4417.6427,7155.2407
"57._at#1.inner",9833.5125,227.30151,43.261977,0,9388.0097,10279.015
"58._at#0.inner",5784.4134,785.00147,7.3686657,1.723e-13,4245.8388,7322.988
"58._at#1.inner",10513.55,228.38852,46.033618,0,10065.917,10961.183
"59._at#0.inner",5774.5944,879.06576,6.569013,5.065e-11,4051.6572,7497.5317
"59._at#1.inner",11152.241,238.30818,46.797557,0,10685.165,11619.316
"60._at#0.inner",5756.6571,980.66543,5.870154,4.354e-09,3834.5882,7678.726
"60._at#1.inner",11751.235,252.59853,46.521391,0,11256.151,12246.319
"61._at#0.inner",5730.2738,1089.9151,5.2575416,1.460e-07,3594.0795,7866.4681
"61._at#1.inner",12312.184,268.05608,45.931375,0,11786.804,12837.565
"62._at#0.inner",5695.117,1206.9469,4.7186144,2.375e-06,3329.5446,8060.6895
"62._at#1.inner",12836.74,282.71238,45.405653,0,12282.634,13390.847
"63._at#0.inner",5650.8591,1331.9071,4.2426826,.00002209,3040.3692,8261.3491
"63._at#1.inner",13326.554,295.48304,45.10091,0,12747.418,13905.69
"64._at#0.inner",5597.1726,1464.9532,3.8207177,.00013306,2725.9171,8468.428
"64._at#1.inner",13783.277,305.85035,45.065427,0,13183.821,14382.732
"65._at#0.inner",5533.7297,1606.2515,3.4451203,.00057081,2385.5346,8681.9248
"65._at#1.inner",14208.559,313.65016,45.300659,0,13593.816,14823.302
"66._at#0.inner",5460.2029,1755.9757,3.109498,.00187406,2018.5538,8901.8521
"66._at#1.inner",14604.053,318.94124,45.789165,0,13978.94,15229.166
"67._at#0.inner",5376.2647,1914.3051,2.808468,.00497778,1624.2956,9128.2338
"67._at#1.inner",14971.409,321.92666,46.505652,0,14340.445,15602.374
"68._at#0.inner",5281.5874,2081.4238,2.5374877,.01116513,1202.0717,9361.1032
"68._at#1.inner",15312.28,322.90543,47.420322,0,14679.397,15945.163
"69._at#0.inner",5175.8435,2257.5196,2.2927125,.02186456,751.18632,9600.5007
"69._at#1.inner",15628.315,322.24095,48.498847,0,14996.734,16259.895
"70._at#0.inner",5058.7054,2442.7835,2.0708775,.03837025,270.93763,9846.4731
"70._at#1.inner",15921.166,320.33812,49.701129,0,15293.315,16549.017
"71._at#0.inner",4929.8454,2637.4089,1.8692002,.06159496,-239.38119,10099.072
"71._at#1.inner",16192.485,317.62398,50.980044,0,15569.953,16815.016
"72._at#0.inner",4788.936,2841.5915,1.6853006,.09193059,-780.48109,10358.353
"72._at#1.inner",16443.922,314.52875,52.281141,0,15827.457,17060.387
"73._at#0.inner",4635.6495,3055.5286,1.517135,.12923259,-1353.0765,10624.376
"73._at#1.inner",16677.129,311.46515,53.544125,0,16066.669,17287.59
"74._at#0.inner",4469.6585,3279.419,1.3629422,.17290073,-1957.8846,10897.202
"74._at#1.inner",16893.757,308.80569,54.706755,0,16288.509,17499.006
"75._at#0.inner",4290.6353,3513.4627,1.2211985,.22201088,-2595.6251,11176.896
"75._at#1.inner",17095.458,306.85865,55.711181,0,16494.026,17696.89
"76._at#0.inner",4098.2523,3757.8609,1.0905812,.27545722,-3267.0197,11463.524
"76._at#1.inner",17283.882,305.84526,56.511852,0,16684.436,17883.328
"77._at#0.inner",3892.182,4012.8155,.96993794,.33207743,-3972.7918,11757.156
"77._at#1.inner",17460.681,305.88148,57.083157,0,16861.164,18060.198
"78._at#0.inner",3672.0966,4278.5291,.85826146,.39074811,-4713.6664,12057.86
"78._at#1.inner",17627.506,306.96786,57.424598,0,17025.86,18229.152
"79._at#0.inner",3437.6688,4555.2052,.75466825,.45044806,-5490.3694,12365.707
"79._at#1.inner",17786.008,308.98956,57.56184,0,17180.399,18391.616
"80._at#0.inner",3188.5707,4843.0477,.65838104,.51029332,-6303.6282,12680.77
"80._at#1.inner",17937.838,311.72673,57.543472,0,17326.865,18548.811
"81._at#0.inner",2924.475,5142.2608,.56871386,.56955034,-7154.1709,13003.121
"81._at#1.inner",18084.648,314.87279,57.434775,0,17467.509,18701.787
"82._at#0.inner",2645.0539,5453.0494,.48505959,.62763407,-8042.7265,13332.834
"82._at#1.inner",18228.089,318.05745,57.31068,0,17604.708,18851.47
"83._at#0.inner",2349.98,5775.6187,.40687935,.6840966,-8970.0246,13669.985
"83._at#1.inner",18369.812,320.87077,57.249876,0,17740.917,18998.707
"84._at#0.inner",2038.9255,6110.174,.33369352,.73861084,-9936.7955,14014.646
"84._at#1.inner",18511.468,322.88609,57.331265,0,17878.623,19144.313
"85._at#0.inner",1711.5629,6456.9211,.26507416,.79095234,-10943.77,14366.896
"85._at#1.inner",18654.709,323.68088,57.633026,0,18020.306,19289.111
"86._at#0.inner",1367.5647,6816.0659,.20063841,.84098132,-11991.679,14726.808
"86._at#1.inner",18801.185,322.85605,58.233956,0,18168.399,19433.971
"87._at#0.inner",1006.6031,7187.8147,.140043,.88862602,-13081.255,15094.461
"87._at#1.inner",18952.548,320.05574,59.216398,0,18325.251,19579.846
