parm,estimate,stderr,z,p,min95,max95
"1._at#0.inner",4.2285085,1.214685,3.4811564,.00049925,1.8477696,6.6092474
"1._at#1.inner",-36.646194,13.889991,-2.6383166,.00833188,-63.870076,-9.4223115
"2._at#0.inner",4.2892691,.94077329,4.5593015,5.132e-06,2.4453873,6.1331508
"2._at#1.inner",-35.050733,13.332984,-2.6288738,.00856682,-61.182902,-8.9185638
"3._at#0.inner",4.3433263,.71460613,6.0779304,1.217e-09,2.942724,5.7439286
"3._at#1.inner",-33.498554,12.790835,-2.6189497,.00882009,-58.568129,-8.428978
"4._at#0.inner",4.3908949,.54777347,8.0158955,1.093e-15,3.3172786,5.4645112
"4._at#1.inner",-31.989064,12.263346,-2.6085102,.00909373,-56.024781,-7.953347
"5._at#0.inner",4.4321894,.45760511,9.6856204,3.471e-22,3.5352999,5.329079
"5._at#1.inner",-30.52167,11.750321,-2.5975179,.00939002,-53.551876,-7.4914637
"6._at#0.inner",4.4674244,.44992436,9.9292788,3.105e-23,3.5855889,5.34926
"6._at#1.inner",-29.09578,11.251563,-2.5859322,.0097116,-51.148438,-7.043121
"7._at#0.inner",4.4968145,.49964695,8.999984,2.258e-19,3.5175245,5.4761046
"7._at#1.inner",-27.710799,10.766875,-2.5737086,.0100615,-48.813487,-6.6081117
"8._at#0.inner",4.5205744,.57233864,7.8984259,2.824e-15,3.3988112,5.6423375
"8._at#1.inner",-26.366136,10.29606,-2.5607985,.01044319,-46.546043,-6.1862285
"9._at#0.inner",4.5389185,.64655747,7.0201316,2.217e-12,3.2716892,5.8061479
"9._at#1.inner",-25.061197,9.838922,-2.5471487,.01086072,-44.34513,-5.7772643
"10._at#0.inner",4.5520616,.71239503,6.3897997,1.661e-10,3.155793,5.9483302
"10._at#1.inner",-23.795389,9.3952633,-2.5327006,.01131876,-42.209767,-5.3810116
"11._at#0.inner",4.5602181,.76579623,5.9548715,2.603e-09,3.0592851,6.0611512
"11._at#1.inner",-22.56812,8.9648875,-2.5173902,.01182278,-40.138976,-4.9972631
"12._at#0.inner",4.5636028,.80542577,5.666075,1.461e-08,2.9849973,6.1422083
"12._at#1.inner",-21.378795,8.5475979,-2.5011466,.01237919,-38.13178,-4.6258113
"13._at#0.inner",4.5624302,.83127137,5.4884967,4.054e-08,2.9331683,6.1916922
"13._at#1.inner",-20.226823,8.1431979,-2.4838919,.01299553,-36.187198,-4.2664487
"14._at#0.inner",4.5569149,.84402379,5.3990361,6.700e-08,2.9026587,6.2111712
"14._at#1.inner",-19.111611,7.7514909,-2.46554,.01368069,-34.304254,-3.9189676
"15._at#0.inner",4.5472716,.84479185,5.3827124,7.337e-08,2.89151,6.2030332
"15._at#1.inner",-18.032564,7.3722802,-2.4459955,.01444528,-32.481968,-3.5831605
"16._at#0.inner",4.5337147,.83496964,5.4297959,5.642e-08,2.8972043,6.1702251
"16._at#1.inner",-16.989091,7.0053692,-2.4251528,.01530194,-30.719362,-3.2588195
"17._at#0.inner",4.516459,.81617862,5.5336649,3.136e-08,2.9167783,6.1161397
"17._at#1.inner",-15.980598,6.6505617,-2.4028945,.01626588,-29.015459,-2.9457366
"18._at#0.inner",4.4957189,.79024951,5.6889867,1.278e-08,2.9468584,6.0445795
"18._at#1.inner",-15.006492,6.307661,-2.3790899,.01735544,-27.369281,-2.6437039
"19._at#0.inner",4.4717092,.75922543,5.8898307,3.866e-09,2.9836547,5.9597637
"19._at#1.inner",-14.066181,5.976471,-2.3535931,.01859295,-25.779849,-2.3525133
"20._at#0.inner",4.4446445,.72537147,6.1274046,8.932e-10,3.0229425,5.8663464
"20._at#1.inner",-13.159071,5.6567953,-2.3262414,.02000568,-24.246186,-2.0719562
"21._at#0.inner",4.4147392,.6911712,6.387331,1.688e-10,3.0600685,5.7694098
"21._at#1.inner",-12.28457,5.3484377,-2.296852,.02162722,-22.767315,-1.8018244
"22._at#0.inner",4.382208,.65927978,6.6469626,2.992e-11,3.0900434,5.6743727
"22._at#1.inner",-11.442083,5.0512022,-2.2652198,.02349919,-21.342258,-1.5419091
"23._at#0.inner",4.3472656,.63239071,6.8743351,6.228e-12,3.1078026,5.5867286
"23._at#1.inner",-10.63102,4.7648929,-2.2311141,.02567357,-19.970038,-1.2920013
"24._at#0.inner",4.3101265,.61297686,7.0314669,2.044e-12,3.1087139,5.5115391
"24._at#1.inner",-9.8507853,4.4893138,-2.1942741,.02821571,-18.649679,-1.0518919
"25._at#0.inner",4.2710053,.6029129,7.0839508,1.401e-12,3.0893178,5.4526929
"25._at#1.inner",-9.1007873,4.2242694,-2.154405,.03120842,-17.380203,-.82137133
"26._at#0.inner",4.2301167,.60308191,7.014166,2.313e-12,3.0480978,5.4121355
"26._at#1.inner",-8.3804327,3.9695642,-2.111172,.03475753,-16.160635,-.6002299
"27._at#0.inner",4.1876751,.61314755,6.8298,8.503e-12,2.985928,5.3894222
"27._at#1.inner",-7.6891285,3.7250027,-2.0641941,.03899932,-14.99,-.38825736
"28._at#0.inner",4.1438953,.6316244,6.5606954,5.356e-11,2.9059342,5.3818564
"28._at#1.inner",-7.0262818,3.49039,-2.0130363,.04411081,-13.867321,-.18524307
"29._at#0.inner",4.0989918,.65620767,6.2464857,4.198e-10,2.8128484,5.3851352
