parm,estimate,stderr,z,p,min95,max95
"100._at#0.inner",215748.68,8784.053,24.561404,3.27e-133,198532.25,232965.1
"100._at#1.inner",25795.651,694.74458,37.12969,9.33e-302,24433.977,27157.326
"101._at#0.inner",216942.05,8901.0026,24.372766,3.33e-131,199496.41,234387.7
"101._at#1.inner",25966.744,685.42384,37.884215,0,24623.338,27310.15
"102._at#0.inner",218135.43,9018.1697,24.188437,2.94e-129,200460.14,235810.71
"102._at#1.inner",26137.837,676.11837,38.65867,0,24812.67,27463.005
"103._at#0.inner",219328.8,9135.546,24.008286,2.28e-127,201423.46,237234.14
"103._at#1.inner",26308.93,666.82883,39.453799,0,25001.97,27615.891
"104._at#0.inner",220522.18,9253.1235,23.832188,1.55e-125,202386.39,238657.97
"104._at#1.inner",26480.023,657.55587,40.270378,0,25191.238,27768.809
"105._at#0.inner",221715.55,9370.8946,23.66002,9.31e-124,203348.94,240082.17
"105._at#1.inner",26651.116,648.30022,41.10922,0,25380.471,27921.761
"106._at#0.inner",222908.93,9488.8521,23.491664,4.96e-122,204311.12,241506.74
"106._at#1.inner",26822.209,639.06263,41.971175,0,25569.67,28074.749
"107._at#0.inner",224102.31,9606.9893,23.327007,2.36e-120,205272.95,242931.66
"107._at#1.inner",26993.302,629.84389,42.857131,0,25758.831,28227.774
"108._at#0.inner",225295.68,9725.2994,23.165938,1.00e-118,206234.44,244356.92
"108._at#1.inner",27164.395,620.64484,43.768019,0,25947.954,28380.837
"109._at#0.inner",226489.06,9843.7763,23.008351,3.85e-117,207195.61,245782.5
"109._at#1.inner",27335.488,611.46638,44.70481,0,26137.036,28533.941
"110._at#0.inner",227682.43,9962.414,22.854143,1.33e-115,208156.46,247208.4
"110._at#1.inner",27506.582,602.30943,45.668522,0,26326.077,28687.086
"111._at#0.inner",228875.81,10081.207,22.703215,4.16e-114,209117.01,248634.61
"111._at#1.inner",27677.675,593.175,46.660217,0,26515.073,28840.276
"112._at#0.inner",230069.18,10200.149,22.555472,1.19e-112,210077.26,250061.11
"112._at#1.inner",27848.768,584.06415,47.681008,0,26704.023,28993.512
"113._at#0.inner",231262.56,10319.237,22.410821,3.09e-111,211037.23,251487.89
"113._at#1.inner",28019.861,574.97799,48.732057,0,26892.924,29146.797
"114._at#0.inner",232455.94,10438.463,22.269172,7.35e-110,211996.92,252914.95
"114._at#1.inner",28190.954,565.91772,49.81458,0,27081.775,29300.132
"115._at#0.inner",233649.31,10557.825,22.13044,1.61e-108,212956.35,254342.27
"115._at#1.inner",28362.047,556.8846,50.929846,0,27270.573,29453.52
"116._at#0.inner",234842.69,10677.317,21.994541,3.25e-107,213915.53,255769.84
"116._at#1.inner",28533.14,547.87996,52.079181,0,27459.315,29606.965
"117._at#0.inner",236036.06,10796.935,21.861395,6.06e-106,214874.46,257197.67
"117._at#1.inner",28704.233,538.90525,53.263969,0,27647.998,29760.468
"118._at#0.inner",237229.44,10916.675,21.730925,1.05e-104,215833.15,258625.73
"118._at#1.inner",28875.326,529.96197,54.485656,0,27836.619,29914.032
"119._at#0.inner",238422.81,11036.533,21.603054,1.68e-103,216791.61,260054.02
"119._at#1.inner",29046.419,521.05176,55.745746,0,28025.176,30067.661
"120._at#0.inner",239616.19,11156.504,21.477712,2.52e-102,217749.84,261482.54
"120._at#1.inner",29217.512,512.17632,57.045807,0,28213.665,30221.359
"121._at#0.inner",240809.56,11276.587,21.354827,3.52e-101,218707.86,262911.27
"121._at#1.inner",29388.605,503.33751,58.387471,0,28402.081,30375.128
"122._at#0.inner",242002.94,11396.776,21.234333,4.60e-100,219665.67,264340.21
"122._at#1.inner",29559.698,494.53729,59.772434,0,28590.422,30528.973
"123._at#0.inner",243196.32,11517.069,21.116164,5.650e-99,220623.28,265769.36
"123._at#1.inner",29730.791,485.77775,61.202454,0,28778.684,30682.898
"124._at#0.inner",244389.69,11637.463,21.000256,6.523e-98,221580.68,267198.7
"124._at#1.inner",29901.884,477.06114,62.679353,0,28966.861,30836.906
"125._at#0.inner",245583.07,11757.953,20.886549,7.097e-97,222537.9,268628.23
"125._at#1.inner",30072.977,468.38985,64.205014,0,29154.95,30991.004
"126._at#0.inner",246776.44,11878.538,20.774984,7.289e-96,223494.94,270057.95
"126._at#1.inner",30244.07,459.76645,65.781377,0,29342.944,31145.196
"127._at#0.inner",247969.82,11999.215,20.665504,7.081e-95,224451.79,271487.85
"127._at#1.inner",30415.163,451.19367,67.410437,0,29530.84,31299.486
"128._at#0.inner",249163.19,12119.98,20.558053,6.520e-94,225408.47,272917.92
"128._at#1.inner",30586.256,442.67447,69.094239,0,29718.63,31453.882
"129._at#0.inner",250356.57,12240.832,20.452578,5.698e-93,226364.98,274348.16
"129._at#1.inner",30757.349,434.212,70.834866,0,29906.309,31608.389
"130._at#0.inner",251549.95,12361.767,20.349028,4.736e-92,227321.33,275778.56
"130._at#1.inner",30928.442,425.80964,72.634434,0,30093.87,31763.013
"131._at#0.inner",252743.32,12482.784,20.247353,3.749e-91,228277.52,277209.13
"131._at#1.inner",31099.535,417.47101,74.495076,0,30281.307,31917.763
