parm,estimate,stderr,z,p,min95,max95
"1._at#0.inner",31544.419,1848.8785,17.06138,2.877e-65,27920.683,35168.154
"1._at#1.inner",205907.19,73538.257,2.800001,.00511025,61774.855,350039.52
"2._at#0.inner",32531.711,1550.1356,20.986364,8.738e-98,29493.501,35569.922
"2._at#1.inner",197851.65,70634.616,2.801058,.00509354,59410.351,336292.96
"3._at#0.inner",33407.029,1317.0293,25.365442,6.07e-142,30825.699,35988.359
"3._at#1.inner",190008.67,67807.235,2.8021888,.00507572,57108.936,322908.41
"4._at#0.inner",34175.747,1152.8724,29.643997,4.05e-193,31916.158,36435.335
"4._at#1.inner",182375.47,65055.116,2.8033994,.0050567,54869.79,309881.16
"5._at#0.inner",34843.239,1056.5536,32.978201,1.67e-238,32772.432,36914.046
"5._at#1.inner",174949.28,62377.261,2.8046964,.0050364,52692.092,297206.46
"6._at#0.inner",35414.879,1018.9986,34.754591,1.18e-264,33417.679,37412.08
"6._at#1.inner",167727.31,59772.674,2.8060868,.00501472,50575.02,284879.6
"7._at#0.inner",35896.043,1024.0176,35.054126,3.37e-269,33889.005,37903.081
"7._at#1.inner",160706.79,57240.355,2.8075785,.00499155,48517.753,272895.82
"8._at#0.inner",36292.105,1053.6776,34.443272,5.68e-260,34226.935,38357.275
"8._at#1.inner",153884.94,54779.308,2.8091801,.00496679,46519.47,261250.41
"9._at#0.inner",36608.439,1093.1647,33.488495,7.09e-246,34465.876,38751.002
"9._at#1.inner",147258.99,52388.534,2.8109011,.0049403,44579.35,249938.63
"10._at#0.inner",36850.42,1132.3274,32.543963,2.55e-232,34631.099,39069.741
"10._at#1.inner",140826.16,50067.038,2.812752,.00491195,42696.57,238955.75
"11._at#0.inner",37023.423,1165.0406,31.778655,1.28e-221,34739.986,39306.861
"11._at#1.inner",134583.67,47813.82,2.8147443,.00488161,40870.31,228297.04
"12._at#0.inner",37132.822,1188.0465,31.255361,1.89e-214,34804.294,39461.351
"12._at#1.inner",128528.76,45627.884,2.8168906,.0048491,39099.747,217957.76
"13._at#0.inner",37183.992,1199.9922,30.986861,8.10e-211,34832.051,39535.934
"13._at#1.inner",122658.63,43508.232,2.8192051,.00481428,37384.06,207933.19
"14._at#0.inner",37182.308,1200.7795,30.965143,1.59e-210,34828.823,39535.792
"14._at#1.inner",116970.51,41453.867,2.8217033,.00477694,35722.426,198218.6
"15._at#0.inner",37133.143,1191.1573,31.174004,2.40e-213,34798.518,39467.768
"15._at#1.inner",111461.63,39463.793,2.8244025,.00473689,34114.022,188809.25
"16._at#0.inner",37041.873,1172.4752,31.592885,4.62e-219,34743.864,39339.882
"16._at#1.inner",106129.22,37537.011,2.827322,.00469391,32558.028,179700.41
"17._at#0.inner",36913.872,1146.5314,32.196127,2.00e-227,34666.711,39161.032
"17._at#1.inner",100970.49,35672.526,2.8304832,.00464778,31053.619,170887.35
"18._at#0.inner",36754.514,1115.4755,32.949637,4.28e-238,34568.222,38940.806
"18._at#1.inner",95982.66,33869.341,2.8339099,.00459823,29599.972,162365.35
"19._at#0.inner",36569.175,1081.7301,33.806192,1.60e-250,34449.023,38689.327
"19._at#1.inner",91162.966,32126.458,2.8376289,.004545,28196.265,154129.67
"20._at#0.inner",36363.229,1047.9045,34.7009,7.64e-264,34309.374,38417.084
"20._at#1.inner",86508.626,30442.882,2.8416701,.00448779,26841.674,146175.58
"21._at#0.inner",36142.05,1016.6736,35.549316,8.51e-277,34149.406,38134.694
"21._at#1.inner",82016.864,28817.616,2.8460669,.00442629,25535.375,138498.35
"22._at#0.inner",35911.013,990.59873,36.251826,9.30e-288,33969.475,37852.551
"22._at#1.inner",77684.903,27249.664,2.8508572,.00436015,24276.542,131093.26
"23._at#0.inner",35675.493,971.88719,36.707442,5.56e-295,33770.629,37580.357
"23._at#1.inner",73509.966,25738.031,2.8560835,.00428902,23064.352,123955.58
"24._at#0.inner",35440.864,962.11773,36.836306,4.85e-297,33555.148,37326.58
"24._at#1.inner",69489.277,24281.721,2.8617937,.00421251,21897.979,117080.58
"25._at#0.inner",35212.5,962.00081,36.6034,2.53e-293,33327.013,37097.987
"25._at#1.inner",65620.06,22879.739,2.8680424,.0041302,20776.596,110463.52
"26._at#0.inner",34995.777,971.25648,36.031448,2.69e-284,33092.149,36899.405
"26._at#1.inner",61899.538,21531.09,2.8748911,.00404167,19699.378,104099.7
"27._at#0.inner",34796.069,988.66154,35.195127,2.37e-271,32858.328,36733.81
"27._at#1.inner",58324.934,20234.779,2.8824102,.00394646,18665.496,97984.372
"28._at#0.inner",34618.75,1012.2493,34.199827,2.43e-256,32634.778,36602.722
"28._at#1.inner",54893.471,18989.813,2.8906799,.00384409,17674.121,92112.821
"29._at#0.inner",34469.195,1039.5888,33.156565,4.55e-241,32431.638,36506.752
"29._at#1.inner",51602.374,17795.198,2.899792,.0037341,16724.426,86480.322
"30._at#0.inner",34352.779,1068.0637,32.163604,5.70e-227,32259.412,36446.145
"30._at#1.inner",48448.865,16649.942,2.9098518,.003616,15815.577,81082.152
"31._at#0.inner",34274.876,1095.0993,31.298419,4.90e-215,32128.521,36421.231
"31._at#1.inner",45430.167,15553.053,2.9209808,.00348931,14946.745,75913.59
"32._at#0.inner",34240.861,1118.3311,30.617819,7.09e-206,32048.972,36432.749
"32._at#1.inner",42543.505,14503.538,2.9333191,.00335359,14117.093,70969.918
"33._at#0.inner",34256.108,1135.7326,30.162123,7.44e-200,32030.113,36482.103
"33._at#1.inner",39786.102,13500.409,2.9470294,.00320843,13325.787,66246.417
"34._at#0.inner",34325.992,1145.7322,29.959873,3.27e-197,32080.398,36571.585
"34._at#1.inner",37155.181,12542.676,2.962301,.00305349,12571.988,61738.373
"35._at#0.inner",34455.887,1147.3553,30.030703,3.90e-198,32207.112,36704.662
"35._at#1.inner",34647.965,11629.351,2.979355,.00288856,11854.856,57441.074
"36._at#0.inner",34651.169,1140.4299,30.384303,8.86e-203,32415.967,36886.37
"36._at#1.inner",32261.678,10759.449,2.9984508,.00271356,11173.546,53349.811
"37._at#0.inner",34917.211,1125.8999,31.012714,3.63e-211,32710.488,37123.934
"37._at#1.inner",29993.544,9931.986,3.0198939,.00252863,10527.209,49459.879
"38._at#0.inner",35259.388,1106.2932,31.871649,6.60e-223,33091.093,37427.683
"38._at#1.inner",27840.785,9145.9805,3.044046,.00233419,9914.9928,45766.577
"39._at#0.inner",35683.075,1086.3654,32.846292,1.29e-236,33553.838,37812.312
"39._at#1.inner",25800.626,8400.4539,3.0713371,.00213102,9336.0385,42265.213
"40._at#0.inner",36193.647,1073.8192,33.705533,4.80e-249,34089,38298.294
"40._at#1.inner",23870.288,7694.4315,3.102281,.00192036,8789.4799,38951.097
"41._at#0.inner",36796.478,1079.6949,34.080439,1.44e-254,34680.314,38912.641
"41._at#1.inner",22046.997,7026.943,3.1374948,.00170398,8274.4422,35819.553
"42._at#0.inner",37496.942,1117.6104,33.550995,8.71e-247,35306.465,39687.418
"42._at#1.inner",20327.976,6397.0237,3.177724,.00148436,7790.0397,32865.912
"43._at#0.inner",38300.414,1201.1798,31.885663,4.22e-223,35946.145,40654.683
"43._at#1.inner",18710.447,5803.7157,3.2238737,.00126469,7335.3729,30085.521
"44._at#0.inner",39212.269,1340.5356,29.251196,4.34e-188,36584.867,41839.67
"44._at#1.inner",17191.634,5246.0703,3.2770499,.00104898,6909.5252,27473.743
"45._at#0.inner",40237.881,1540.4771,26.120401,2.14e-150,37218.601,43257.16
"45._at#1.inner",15768.761,4723.1497,3.3386113,.00084198,6511.5576,25025.964
"46._at#0.inner",41382.625,1801.4374,22.972003,8.88e-117,37851.872,44913.377
"46._at#1.inner",14439.051,4234.031,3.4102374,.00064906,6140.5025,22737.599
"47._at#0.inner",42651.875,2121.7629,20.102093,7.075e-90,38493.296,46810.454
"47._at#1.inner",13199.727,3777.8103,3.4940154,.00047581,5795.3551,20604.099
"48._at#0.inner",44051.006,2499.4991,17.623934,1.614e-69,39152.078,48949.934
"48._at#1.inner",12048.013,3353.6086,3.5925521,.00032746,5475.0614,18620.965
"49._at#0.inner",45585.393,2933.2136,15.541109,1.828e-54,39836.4,51334.386
"49._at#1.inner",10981.133,2960.5807,3.7091146,.00020799,5178.5014,16783.764
"50._at#0.inner",47260.41,3422.1891,13.809994,2.219e-43,40553.043,53967.777
"50._at#1.inner",9996.3089,2597.9267,3.8478026,.00011918,4904.4662,15088.152
"51._at#0.inner",49081.432,3966.3515,12.374454,3.593e-35,41307.526,56855.338
"51._at#1.inner",9090.7651,2264.9088,4.0137445,.00005976,4651.6255,13529.905
"52._at#0.inner",51053.833,4566.1317,11.180981,5.053e-29,42104.379,60003.287
"52._at#1.inner",8261.7248,1960.8747,4.2132853,.00002517,4418.481,12104.969
"53._at#0.inner",53182.988,5222.3358,10.183755,2.343e-24,42947.398,63418.578
"53._at#1.inner",7506.4114,1685.2913,4.4540736,8.426e-06,4203.3012,10809.522
"54._at#0.inner",55474.271,5936.0425,9.3453292,9.160e-21,43839.842,67108.701
"54._at#1.inner",6822.0483,1437.7903,4.7448147,2.087e-06,4004.0312,9640.0654
"55._at#0.inner",57933.058,6708.5278,8.6357334,5.835e-18,44784.585,71081.531
"55._at#1.inner",6205.8589,1218.2294,5.0941629,3.503e-07,3818.1732,8593.5447
"56._at#0.inner",60564.722,7541.2114,8.0311661,9.655e-16,45784.219,75345.224
"56._at#1.inner",5655.0667,1026.7619,5.5076709,3.636e-08,3642.6503,7667.4831
"57._at#0.inner",63374.638,8435.6177,7.5127442,5.790e-14,46841.131,79908.145
"57._at#1.inner",5166.895,863.88669,5.9809869,2.218e-09,3473.7082,6860.0818
"58._at#0.inner",66368.181,9393.349,7.0654439,1.601e-12,47957.555,84778.807
"58._at#1.inner",4738.5673,730.39426,6.4876842,8.717e-11,3307.0208,6170.1137
"59._at#0.inner",69550.725,10416.066,6.6772548,2.435e-11,49135.611,89965.839
"59._at#1.inner",4367.3069,627.03064,6.9650614,3.283e-12,3138.3494,5596.2644
"60._at#0.inner",72927.645,11505.472,6.3385182,2.320e-10,50377.334,95477.957
"60._at#1.inner",4050.3373,553.66784,7.3154644,2.565e-13,2965.1683,5135.5064
"61._at#0.inner",76504.316,12663.306,6.0414171,1.528e-09,51684.691,101323.94
"61._at#1.inner",3784.8819,508.10085,7.4490762,9.400e-14,2789.0226,4780.7413
"62._at#0.inner",80286.112,13891.332,5.7795833,7.489e-09,53059.601,107512.62
"62._at#1.inner",3568.1642,485.35653,7.3516352,1.958e-13,2616.8828,4519.4455
"63._at#0.inner",84278.407,15191.334,5.547795,2.893e-08,54503.94,114052.87
"63._at#1.inner",3397.4074,478.4903,7.1002638,1.245e-12,2459.5836,4335.2312
"64._at#0.inner",88486.577,16565.111,5.3417435,9.206e-08,56019.555,120953.6
"64._at#1.inner",3269.8351,480.42751,6.8060945,1.003e-11,2328.2144,4211.4557
"65._at#0.inner",92915.995,18014.478,5.1578512,2.498e-07,57608.268,128223.72
"65._at#1.inner",3182.6705,485.41942,6.5565373,5.507e-11,2231.266,4134.0751
"66._at#0.inner",97572.037,19541.255,4.9931304,5.941e-07,59271.88,135872.19
"66._at#1.inner",3133.1373,489.48839,6.4008408,1.545e-10,2173.7577,4092.5169
"67._at#0.inner",102460.08,21147.276,4.845072,1.266e-06,61012.177,143907.98
"67._at#1.inner",3118.4587,490.21389,6.3614246,1.999e-10,2157.6571,4079.2603
"68._at#0.inner",107585.49,22834.377,4.7115578,2.458e-06,62830.931,152340.05
"68._at#1.inner",3135.8582,486.33608,6.4479242,1.134e-10,2182.657,4089.0594
"69._at#0.inner",112953.65,24604.403,4.5907901,4.416e-06,64729.905,161177.39
"69._at#1.inner",3182.5591,477.4096,6.6663074,2.623e-11,2246.8535,4118.2648
"70._at#0.inner",118569.93,26459.2,4.4812364,7.421e-06,66710.851,170429.01
"70._at#1.inner",3255.785,463.56127,7.0234189,2.165e-12,2347.2216,4164.3484
"71._at#0.inner",124439.71,28400.62,4.3815842,.00001178,68775.515,180103.9
"71._at#1.inner",3352.7592,445.33972,7.5285429,5.131e-14,2479.9094,4225.609
"72._at#0.inner",130568.35,30430.518,4.2907044,.00001781,70925.636,190211.07
"72._at#1.inner",3470.705,423.63281,8.1927201,2.554e-16,2640.4,4301.0101
"73._at#0.inner",136961.25,32550.751,4.2076218,.00002581,73162.949,200759.55
"73._at#1.inner",3606.846,399.632,9.0254185,1.790e-19,2823.5817,4390.1104
"74._at#0.inner",143623.76,34763.178,4.1314911,.00003604,75489.184,211758.34
"74._at#1.inner",3758.4056,374.82426,10.027114,1.159e-23,3023.7635,4493.0476
"75._at#0.inner",150561.27,37069.662,4.0615765,.00004874,77906.067,223216.47
"75._at#1.inner",3922.6071,350.98554,11.175979,5.346e-29,3234.6881,4610.5261
"76._at#0.inner",157779.15,39472.064,3.9972357,.00006409,80415.322,235142.97
"76._at#1.inner",4096.674,330.1298,12.409283,2.327e-35,3449.6314,4743.7165
"77._at#0.inner",165282.77,41972.25,3.9379058,.0000822,83018.67,247546.87
"77._at#1.inner",4277.8296,314.34205,13.608837,3.548e-42,3661.7305,4893.9287
"78._at#0.inner",173077.51,44572.084,3.8830921,.00010314,85717.828,260437.19
"78._at#1.inner",4463.2974,305.43151,14.613088,2.318e-48,3864.6627,5061.9322
"79._at#0.inner",181168.74,47273.433,3.8323584,.00012692,88514.513,273822.96
"79._at#1.inner",4650.3008,304.45214,15.274325,1.134e-52,4053.5856,5247.0161
