parm,estimate,stderr,z,p,min95,max95
"1._at#0.inner",3.0419632,.57626097,5.2787944,1.300e-07,1.9125125,4.171414
"1._at#1.inner",29.820556,30.040532,.99267735,.32086722,-29.057805,88.698918
"2._at#0.inner",3.0531785,.48764445,6.2610752,3.823e-10,2.097413,4.0089441
"2._at#1.inner",28.908959,28.819405,1.0031074,.31580904,-27.576037,85.393954
"3._at#0.inner",3.0616405,.40971522,7.4726061,7.862e-14,2.2586134,3.8646675
"3._at#1.inner",28.017455,27.631012,1.0139859,.3105895,-26.138332,82.173243
"4._at#0.inner",3.0676233,.3428246,8.948084,3.617e-19,2.3956994,3.7395472
"4._at#1.inner",27.145824,26.474919,1.0253412,.30520224,-24.744064,79.035711
"5._at#0.inner",3.0714014,.28756017,10.6809,1.251e-26,2.5077938,3.6350089
"5._at#1.inner",26.293844,25.350693,1.0372041,.29964073,-23.392602,75.98029
"6._at#0.inner",3.0732489,.24467206,12.560686,3.473e-36,2.5937005,3.5527974
"6._at#1.inner",25.461295,24.257901,1.0496083,.29389822,-22.083318,73.005909
"7._at#0.inner",3.0734404,.21472765,14.313202,1.810e-46,2.6525819,3.4942988
"7._at#1.inner",24.647957,23.19611,1.0625901,.28796788,-20.815583,70.111497
"8._at#0.inner",3.0722499,.19741544,15.562359,1.312e-54,2.6853228,3.4591771
"8._at#1.inner",23.853607,22.164885,1.076189,.28184272,-19.58877,67.295984
"9._at#0.inner",3.069952,.19092278,16.079548,3.550e-58,2.6957502,3.4441538
"9._at#1.inner",23.078025,21.163795,1.0904484,.27551569,-18.40225,64.558301
"10._at#0.inner",3.0668208,.19216728,15.959121,2.462e-57,2.6901799,3.4434618
"10._at#1.inner",22.320991,20.192405,1.1054152,.26897973,-17.255395,61.897378
"11._at#0.inner",3.0631307,.19782031,15.48441,4.421e-54,2.67541,3.4508514
"11._at#1.inner",21.582283,19.250283,1.1211411,.2622278,-16.147578,59.312144
"12._at#0.inner",3.059156,.20517453,14.910019,2.837e-50,2.6570213,3.4612907
"12._at#1.inner",20.861681,18.336995,1.1376826,.25525303,-15.078169,56.801531
"13._at#0.inner",3.055171,.21239313,14.384509,6.474e-47,2.6388881,3.4714539
"13._at#1.inner",20.158963,17.452109,1.1551018,.24804873,-14.046543,54.364469
"14._at#0.inner",3.05145,.21837717,13.973301,2.269e-44,2.6234386,3.4794614
"14._at#1.inner",19.473909,16.595193,1.1734669,.24060862,-13.052071,51.999889
"15._at#0.inner",3.0482673,.22254932,13.697042,1.057e-42,2.6120787,3.484456
"15._at#1.inner",18.806298,15.765812,1.1928531,.23292691,-12.094126,49.706723
"16._at#0.inner",3.0458973,.22467754,13.55675,7.227e-42,2.6055374,3.4862572
"16._at#1.inner",18.155909,14.963536,1.2133435,.22499853,-11.172083,47.483901
"17._at#0.inner",3.0446142,.2247563,13.546291,8.334e-42,2.6041,3.4851285
"17._at#1.inner",17.522521,14.187932,1.2350299,.21681936,-10.285315,45.330357
"18._at#0.inner",3.0446924,.22293194,13.657498,1.821e-42,2.6077538,3.481631
"18._at#1.inner",16.905913,13.438568,1.2580145,.2083865,-9.4331954,43.245022
"19._at#0.inner",3.0464062,.21945662,13.881587,8.191e-44,2.6162791,3.4765332
"19._at#1.inner",16.305865,12.715011,1.2824106,.19969865,-8.6150992,41.22683
"20._at#0.inner",3.0500298,.21465947,14.20869,8.093e-46,2.6293049,3.4707546
"20._at#1.inner",15.722155,12.016831,1.3083445,.19075649,-7.8304014,39.274712
"21._at#0.inner",3.0558376,.20892691,14.626348,1.908e-48,2.6463484,3.4653268
"21._at#1.inner",15.154563,11.343597,1.3359575,.18156316,-7.0784776,37.387604
"22._at#0.inner",3.0641039,.20268643,15.117459,1.242e-51,2.6668458,3.461362
"22._at#1.inner",14.602868,10.694876,1.3654079,.1721249,-6.358704,35.564439
"23._at#0.inner",3.075103,.1963892,15.658209,2.920e-55,2.6901873,3.4600188
