parm,estimate,stderr,z,p,min95,max95
"1._at#0.inner",95947.831,5445.8649,17.618474,1.777e-69,85274.132,106621.53
"1._at#1.inner",5809.4991,1557.9392,3.728964,.00019227,2755.9945,8863.0038
"2._at#0.inner",97201.57,5373.1457,18.090254,3.803e-73,86670.398,107732.74
"2._at#1.inner",5998.3363,1548.9632,3.8724848,.00010773,2962.4243,9034.2483
"3._at#0.inner",98455.31,5300.739,18.573884,5.228e-77,88066.053,108844.57
"3._at#1.inner",6187.1735,1539.9882,4.017676,.00005877,3168.8521,9205.4948
"4._at#0.inner",99709.05,5228.6577,19.069722,4.507e-81,89461.069,109957.03
"4._at#1.inner",6376.0106,1531.0142,4.1645667,.00003119,3375.278,9376.7433
"5._at#0.inner",100962.79,5156.9155,19.578135,2.376e-85,90855.421,111070.16
"5._at#1.inner",6564.8478,1522.0412,4.3131866,.00001609,3581.7018,9547.9938
"6._at#0.inner",102216.53,5085.5267,20.099497,7.454e-90,92249.081,112183.98
"6._at#1.inner",6753.685,1513.0693,4.4635662,8.061e-06,3788.1236,9719.2463
"7._at#0.inner",103470.27,5014.5063,20.634189,1.354e-94,93642.018,113298.52
"7._at#1.inner",6942.5221,1504.0984,4.6157365,3.917e-06,3994.5433,9890.5009
"8._at#0.inner",104724.01,4943.8704,21.182596,1.382e-99,95034.201,114413.82
"8._at#1.inner",7131.3593,1495.1287,4.7697294,1.845e-06,4200.9609,10061.758
"9._at#0.inner",105977.75,4873.6355,21.745112,7.68e-105,96425.599,115529.9
"9._at#1.inner",7320.1965,1486.16,4.9255776,8.411e-07,4407.3764,10233.017
"10._at#0.inner",107231.49,4803.8193,22.322132,2.25e-110,97816.176,116646.8
"10._at#1.inner",7509.0336,1477.1925,5.0833143,3.709e-07,4613.7896,10404.278
"11._at#0.inner",108485.23,4734.4404,22.914055,3.37e-116,99205.896,117764.56
"11._at#1.inner",7697.8708,1468.2261,5.2429738,1.580e-07,4820.2006,10575.541
"12._at#0.inner",109738.97,4665.5181,23.521282,2.47e-122,100594.72,118883.22
"12._at#1.inner",7886.708,1459.2608,5.4045909,6.496e-08,5026.6093,10746.807
"13._at#0.inner",110992.71,4597.0731,24.144212,8.59e-129,101982.61,120002.81
"13._at#1.inner",8075.5451,1450.2968,5.5682017,2.574e-08,5233.0156,10918.075
"14._at#0.inner",112246.45,4529.127,24.783242,1.36e-135,103369.52,121123.37
"14._at#1.inner",8264.3823,1441.334,5.7338427,9.818e-09,5439.4196,11089.345
"15._at#0.inner",113500.19,4461.7025,25.438762,9.40e-143,104755.41,122244.96
"15._at#1.inner",8453.2195,1432.3724,5.9015516,3.601e-09,5645.8212,11260.618
"16._at#0.inner",114753.93,4394.8238,26.111155,2.72e-150,106140.23,123367.62
"16._at#1.inner",8642.0566,1423.412,6.0713669,1.268e-09,5852.2203,11431.893
"17._at#0.inner",116007.67,4328.5161,26.800794,3.16e-158,107523.93,124491.4
"17._at#1.inner",8830.8938,1414.4529,6.2433281,4.284e-10,6058.617,11603.171
"18._at#0.inner",117261.41,4262.8059,27.508033,1.41e-166,108906.46,125616.35
"18._at#1.inner",9019.7309,1405.4952,6.4174756,1.386e-10,6265.011,11774.451
"19._at#0.inner",118515.15,4197.7215,28.233208,2.29e-175,110287.76,126742.53
"19._at#1.inner",9208.5681,1396.5387,6.5938508,4.286e-11,6471.4025,11945.734
"20._at#0.inner",119768.89,4133.2924,28.976631,1.30e-184,111667.78,127869.99
"20._at#1.inner",9397.4053,1387.5837,6.7724964,1.266e-11,6677.7913,12117.019
"21._at#0.inner",121022.63,4069.5496,29.73858,2.44e-194,113046.46,128998.8
"21._at#1.inner",9586.2424,1378.63,6.9534558,3.564e-12,6884.1774,12288.307
"22._at#0.inner",122276.37,4006.5259,30.5193,1.45e-204,114423.72,130129.01
"22._at#1.inner",9775.0796,1369.6777,7.1367738,9.555e-13,7090.5607,12459.598
"23._at#0.inner",123530.11,3944.2559,31.318989,2.57e-215,115799.51,131260.71
"23._at#1.inner",9963.9168,1360.7268,7.3224962,2.434e-13,7296.9413,12630.892
"24._at#0.inner",124783.85,3882.7758,32.137794,1.31e-226,117173.75,132393.95
"24._at#1.inner",10152.754,1351.7774,7.51067,5.883e-14,7503.3189,12802.189
"25._at#0.inner",126037.59,3822.1236,32.975801,1.81e-238,118546.36,133528.81
"25._at#1.inner",10341.591,1342.8295,7.7013434,1.346e-14,7709.6937,12973.489
"26._at#0.inner",127291.33,3762.3394,33.833025,6.45e-251,119917.28,134665.38
"26._at#1.inner",10530.428,1333.8831,7.894566,2.913e-15,7916.0654,13144.791
"27._at#0.inner",128545.07,3703.4654,34.709401,5.68e-264,121286.41,135803.72
"27._at#1.inner",10719.265,1324.9383,8.0903885,5.947e-16,8122.4341,13316.097
"28._at#0.inner",129798.81,3645.5454,35.604769,1.18e-277,122653.67,136943.94
"28._at#1.inner",10908.103,1315.995,8.2888629,1.143e-16,8328.7997,13487.406
"29._at#0.inner",131052.54,3588.6259,36.518865,5.57e-292,124018.97,138086.12
"29._at#1.inner",11096.94,1307.0534,8.490043,2.066e-17,8535.1621,13658.717
"30._at#0.inner",132306.28,3532.7551,37.451304,5.72e-307,125382.21,139230.36
"30._at#1.inner",11285.777,1298.1135,8.6939835,3.499e-18,8741.5213,13830.033
"31._at#0.inner",133560.02,3477.9835,38.40157,0,126743.3,140376.75
"31._at#1.inner",11474.614,1289.1752,8.9007408,5.548e-19,8947.8772,14001.351
"32._at#0.inner",134813.76,3424.3639,39.368995,0,128102.13,141525.39
"32._at#1.inner",11663.451,1280.2386,9.110373,8.210e-20,9154.2297,14172.673
"33._at#0.inner",136067.5,3371.9513,40.352749,0,129458.6,142676.41
"33._at#1.inner",11852.288,1271.3038,9.3229395,1.132e-20,9360.5788,14343.998
"34._at#0.inner",137321.24,3320.8027,41.351822,0,130812.59,143829.9
"34._at#1.inner",12041.126,1262.3708,9.5385014,1.449e-21,9566.9243,14515.327
"35._at#0.inner",138574.98,3270.9776,42.365005,0,132163.99,144985.98
"35._at#1.inner",12229.963,1253.4396,9.7571216,1.720e-22,9773.2663,14686.659
"36._at#0.inner",139828.72,3222.5373,43.390878,0,133512.67,146144.78
"36._at#1.inner",12418.8,1244.5103,9.9788646,1.886e-23,9979.6045,14857.995
"37._at#0.inner",141082.46,3175.5452,44.427793,0,134858.51,147306.42
"37._at#1.inner",12607.637,1235.5829,10.203797,1.907e-24,10185.939,15029.335
"38._at#0.inner",142336.2,3130.0664,45.473861,0,136201.39,148471.02
"38._at#1.inner",12796.474,1226.6575,10.431986,1.771e-25,10392.27,15200.679
"39._at#0.inner",143589.94,3086.1679,46.526938,0,137541.16,149638.72
"39._at#1.inner",12985.311,1217.7341,10.663504,1.508e-26,10598.597,15372.026
"40._at#0.inner",144843.68,3043.9181,47.584618,0,138877.71,150809.65
"40._at#1.inner",13174.149,1208.8127,10.89842,1.173e-27,10804.919,15543.378
