parm,estimate,stderr,z,p,min95,max95
"94._at#0.inner",-336783.99,78276.889,-4.3024703,.00001689,-490203.87,-183364.11
"94._at#1.inner",28669.746,456.88476,62.750498,0,27774.269,29565.224
"95._at#0.inner",-349424.54,81758.598,-4.2738567,.00001921,-509668.44,-189180.63
"95._at#1.inner",28706.102,437.90205,65.553706,0,27847.83,29564.375
"96._at#0.inner",-362303.38,85340.2,-4.2454011,.00002182,-529567.1,-195039.66
"96._at#1.inner",28722.707,427.09517,67.251303,0,27885.616,29559.798
"97._at#0.inner",-375422.52,89023.076,-4.2171371,.00002474,-549904.54,-200940.5
"97._at#1.inner",28718.914,431.34648,66.579688,0,27873.491,29564.338
"98._at#0.inner",-388783.94,92808.606,-4.1890936,.00002801,-570685.47,-206882.42
"98._at#1.inner",28694.079,457.46779,62.723713,0,27797.458,29590.699
"99._at#0.inner",-402389.64,96698.175,-4.1612951,.00003164,-591914.58,-212864.71
"99._at#1.inner",28647.554,509.87715,56.185209,0,27648.213,29646.895
"100._at#0.inner",-416241.62,100693.16,-4.1337625,.00003569,-613596.59,-218886.65
"100._at#1.inner",28578.695,589.53347,48.476799,0,27423.231,29734.16
