parm,estimate,stderr,z,p,min95,max95
"95._at#1.inner",9092.986,155.67166,58.411313,0,8787.8751,9398.0968
"96._at#0.inner",-50356.295,8338.3435,-6.0391246,1.550e-09,-66699.148,-34013.442
"96._at#1.inner",9203.7653,170.0359,54.128364,0,8870.5011,9537.0296
"97._at#0.inner",-52664.424,8706.7528,-6.0486872,1.460e-09,-69729.346,-35599.502
"97._at#1.inner",9311.2153,194.52858,47.865538,0,8929.9463,9692.4843
"98._at#0.inner",-55029.475,9085.6706,-6.0567324,1.389e-09,-72837.063,-37221.888
"98._at#1.inner",9414.8609,229.55316,41.013859,0,8964.945,9864.7768
"99._at#0.inner",-57452.158,9475.2418,-6.0633975,1.333e-09,-76023.29,-38881.025
"99._at#1.inner",9514.2272,274.76327,34.626998,9.92e-263,8975.7011,10052.753
"100._at#0.inner",-59933.179,9875.6112,-6.0688071,1.289e-09,-79289.022,-40577.337
"100._at#1.inner",9608.8392,329.62476,29.150842,8.15e-187,8962.7865,10254.892
