parm,estimate,stderr,z,p,min95,max95
"1._at#0.inner",159182.86,4327.1877,36.786678,3.02e-296,150701.73,167663.99
"1._at#1.inner",25979.151,10236.935,2.5377862,.01115561,5915.1282,46043.174
"2._at#0.inner",160637.79,4189.1848,38.345835,0,152427.14,168848.44
"2._at#1.inner",26047.075,10115.255,2.575029,.01002317,6221.5396,45872.61
"3._at#0.inner",162092.72,4052.1975,40.00119,0,154150.56,170034.88
"3._at#1.inner",26114.998,9993.5831,2.6131767,.00897049,6527.9356,45702.061
"4._at#0.inner",163547.65,3916.3321,41.760415,0,155871.78,171223.52
"4._at#1.inner",26182.922,9871.9194,2.6522626,.00799543,6834.3157,45531.529
"5._at#0.inner",165002.58,3781.7096,43.631743,0,157590.57,172414.6
"5._at#1.inner",26250.846,9750.2641,2.6923215,.00709565,7140.6792,45361.012
"6._at#0.inner",166457.51,3648.4676,45.623952,0,159306.65,173608.38
"6._at#1.inner",26318.769,9628.6177,2.7333902,.0062686,7447.0256,45190.513
"7._at#0.inner",167912.44,3516.7631,47.746305,0,161019.71,174805.17
"7._at#1.inner",26386.693,9506.9803,2.7755073,.00551157,7753.3541,45020.032
"8._at#0.inner",169367.37,3386.7753,50.008447,0,162729.42,176005.33
"8._at#1.inner",26454.617,9385.3524,2.8187132,.00482166,8059.6641,44849.569
"9._at#0.inner",170822.3,3258.7098,52.420225,0,164435.35,177209.26
"9._at#1.inner",26522.54,9263.7343,2.8630506,.00419583,8365.9548,44679.126
"10._at#0.inner",172277.23,3132.8023,54.991415,0,166137.05,178417.41
"10._at#1.inner",26590.464,9142.1264,2.9085645,.00363092,8672.2256,44508.702
"11._at#0.inner",173732.16,3009.3237,57.731299,0,167834,179630.33
"11._at#1.inner",26658.388,9020.5291,2.955302,.00312363,8978.4754,44338.3
"12._at#0.inner",175187.1,2888.5854,60.648058,0,169525.57,180848.62
"12._at#1.inner",26726.311,8898.9429,3.003313,.00267058,9284.7036,44167.919
"13._at#0.inner",176642.03,2770.9458,63.747919,0,171211.07,182072.98
"13._at#1.inner",26794.235,8777.3683,3.0526502,.0022683,9590.9093,43997.561
"14._at#0.inner",178096.96,2656.8163,67.033973,0,172889.69,183304.22
"14._at#1.inner",26862.159,8655.8056,3.103369,.00191331,9897.0913,43827.226
"15._at#0.inner",179551.89,2546.6692,70.504599,0,174560.51,184543.27
"15._at#1.inner",26930.082,8534.2555,3.155528,.00160208,10203.249,43656.916
"16._at#0.inner",181006.82,2441.0433,74.151415,0,176222.46,185791.17
"16._at#1.inner",26998.006,8412.7184,3.2091893,.0013311,10509.381,43486.631
"17._at#0.inner",182461.75,2340.5511,77.956747,0,177874.35,187049.14
"17._at#1.inner",27065.93,8291.195,3.2644184,.00109689,10815.486,43316.373
"18._at#0.inner",183916.68,2245.8816,81.89064,0,179514.83,188318.53
"18._at#1.inner",27133.853,8169.6858,3.3212848,.00089604,11121.563,43146.143
"19._at#0.inner",185371.61,2157.8014,85.907633,0,181142.4,189600.82
"19._at#1.inner",27201.777,8048.1915,3.379862,.00072522,11427.611,42975.942
"20._at#0.inner",186826.54,2077.1489,89.943739,0,182755.4,190897.68
