parm,estimate,stderr,z,p,min95,max95
"1._at#0.inner",377.53726,.39945207,945.13782,0,376.75435,378.32017
"1._at#1.inner",451.81608,49.377418,9.1502573,5.680e-20,355.03811,548.59404
"2._at#0.inner",377.62245,.31138467,1212.7201,0,377.01214,378.23275
"2._at#1.inner",448.89397,47.452114,9.4599363,3.081e-21,355.88954,541.89841
"3._at#0.inner",377.70557,.24298326,1554.451,0,377.22933,378.18181
"3._at#1.inner",446.05649,45.576837,9.786912,1.281e-22,356.72753,535.38545
"4._at#0.inner",377.787,.19824744,1905.6337,0,377.39845,378.17556
"4._at#1.inner",443.30248,43.750937,10.132411,3.967e-24,357.55222,529.05274
"5._at#0.inner",377.86713,.17993732,2099.9931,0,377.51446,378.2198
"5._at#1.inner",440.63082,41.973767,10.497767,8.845e-26,358.36375,522.8979
"6._at#0.inner",377.94631,.1841569,2052.306,0,377.58537,378.30725
"6._at#1.inner",438.04037,40.244676,10.88443,1.368e-27,359.16226,516.91849
"7._at#0.inner",378.02492,.20113596,1879.4497,0,377.6307,378.41914
"7._at#1.inner",435.53,38.563016,11.293982,1.405e-29,359.94788,511.11212
"8._at#0.inner",378.10334,.22211837,1702.2605,0,377.66799,378.53868
"8._at#1.inner",433.09856,36.928138,11.728145,9.144e-32,360.72074,505.47638
"9._at#0.inner",378.18193,.24202388,1562.5811,0,377.70758,378.65629
"9._at#1.inner",430.74493,35.339393,12.188804,3.566e-34,361.48099,500.00886
"10._at#0.inner",378.26108,.25841933,1463.7492,0,377.75459,378.76758
"10._at#1.inner",428.46796,33.796132,12.678018,7.829e-37,362.22876,494.70716
"11._at#0.inner",378.34116,.27029158,1399.7519,0,377.81139,378.87092
"11._at#1.inner",426.26652,32.297707,13.198043,9.004e-40,362.96418,489.56886
"12._at#0.inner",378.42253,.27735533,1364.3961,0,377.87892,378.96614
"12._at#1.inner",424.13948,30.843467,13.751355,4.998e-43,363.6874,484.59157
"13._at#0.inner",378.50557,.27971479,1353.184,0,377.95734,379.0538
"13._at#1.inner",422.0857,29.432766,14.340674,1.219e-46,364.39854,479.77286
"14._at#0.inner",378.59066,.27770109,1363.3028,0,378.04638,379.13495
"14._at#1.inner",420.10405,28.064953,14.968992,1.171e-50,365.09775,475.11034
"15._at#0.inner",378.67817,.27179465,1393.251,0,378.14546,379.21088
"15._at#1.inner",418.19338,26.73938,15.639607,3.911e-55,365.78516,470.6016
"16._at#0.inner",378.76847,.2625909,1442.428,0,378.2538,379.28314
"16._at#1.inner",416.35257,25.455398,16.35616,3.932e-60,366.4609,466.24423
"17._at#0.inner",378.86193,.25079043,1510.6714,0,378.37039,379.35347
"17._at#1.inner",414.58047,24.21236,17.12268,1.005e-65,367.12512,462.03583
"18._at#0.inner",378.95893,.23720425,1597.606,0,378.49402,379.42384
"18._at#1.inner",412.87596,23.009615,17.943628,5.382e-72,367.77795,457.97398
"19._at#0.inner",379.05984,.22276756,1701.5935,0,378.62322,379.49646
"19._at#1.inner",411.2379,21.846516,18.823958,4.806e-79,368.41951,454.05628
"20._at#0.inner",379.16504,.20855152,1818.0881,0,378.75628,379.57379
"20._at#1.inner",409.66514,20.722414,19.769181,5.486e-87,369.04996,450.28033
"21._at#0.inner",379.27489,.19575217,1937.5258,0,378.89122,379.65856
"21._at#1.inner",408.15657,19.63666,20.785437,5.863e-96,369.66942,446.64371
"22._at#0.inner",379.38977,.18561914,2043.9152,0,379.02597,379.75358
"22._at#1.inner",406.71103,18.588607,21.879587,4.07e-106,370.27803,443.14403
"23._at#0.inner",379.51006,.17928333,2116.8173,0,379.15867,379.86145
"23._at#1.inner",405.3274,17.577605,23.059307,1.19e-117,370.87592,439.77887
"24._at#0.inner",379.63613,.17749059,2138.9085,0,379.28825,379.984
"24._at#1.inner",404.00453,16.603008,24.333213,8.73e-131,371.46324,436.54583
"25._at#0.inner",379.76834,.18035669,2105.6516,0,379.41485,380.12183
"25._at#1.inner",402.7413,15.664167,25.710995,8.81e-146,372.0401,433.44251
"26._at#0.inner",379.90708,.18731461,2028.1765,0,379.53995,380.27421
"26._at#1.inner",401.53657,14.760433,27.203577,5.89e-163,372.60665,430.46649
"27._at#0.inner",380.05272,.19729939,1926.2742,0,379.66602,380.43942
"27._at#1.inner",400.3892,13.89116,28.82331,1.09e-182,373.16303,427.61537
"28._at#0.inner",380.20562,.20903274,1818.8807,0,379.79592,380.61532
"28._at#1.inner",399.29806,13.055699,30.584196,1.99e-205,373.70936,424.88676
"29._at#0.inner",380.36617,.22124804,1719.1844,0,379.93253,380.79981
"29._at#1.inner",398.262,12.253404,32.502154,9.94e-232,374.24577,422.27823
"30._at#0.inner",380.53474,.23280433,1634.569,0,380.07845,380.99102
"30._at#1.inner",397.27991,11.483626,34.595336,2.97e-262,374.77241,419.7874
"31._at#0.inner",380.71169,.2427198,1568.5234,0,380.23597,381.18741
"31._at#1.inner",396.35063,10.74572,36.884511,8.19e-298,375.28941,417.41186
"32._at#0.inner",380.89741,.25016964,1522.5565,0,380.40709,381.38773
"32._at#1.inner",395.47304,10.039039,39.393516,0,375.79688,415.14919
"33._at#0.inner",381.09226,.25447885,1497.54,0,380.59349,381.59103
"33._at#1.inner",394.64599,9.3629361,42.149812,0,376.29498,412.99701
"34._at#0.inner",381.29663,.25512734,1494.5345,0,380.79659,381.79667
"34._at#1.inner",393.86836,8.7167661,45.185148,0,376.78382,410.95291
"35._at#0.inner",381.51087,.25178087,1515.2496,0,381.01739,382.00435
"35._at#1.inner",393.13901,8.0998835,48.536378,0,377.26353,409.01449
"36._at#0.inner",381.73538,.24436617,1562.1449,0,381.25643,382.21432
"36._at#1.inner",392.4568,7.5116439,52.246459,0,377.73425,407.17935
"37._at#0.inner",381.97051,.23322553,1637.7731,0,381.51339,382.42762
"37._at#1.inner",391.8206,6.9514033,56.365683,0,378.1961,405.4451
"38._at#0.inner",382.21664,.2194162,1741.9709,0,381.78659,382.64669
"38._at#1.inner",391.22926,6.4185186,60.953202,0,378.6492,403.80933
"39._at#0.inner",382.47415,.20524959,1863.4588,0,382.07187,382.87643
"39._at#1.inner",390.68166,5.9123479,66.078937,0,379.09367,402.26965
"40._at#0.inner",382.74341,.19506596,1962.123,0,382.36109,383.12573
"40._at#1.inner",390.17666,5.4322504,71.825972,0,379.52965,400.82368
"41._at#0.inner",383.02479,.19558158,1958.3889,0,382.64145,383.40812
"41._at#1.inner",389.71313,4.977587,78.293585,0,379.95724,399.46902
"42._at#0.inner",383.31866,.21401871,1791.0521,0,382.89919,383.73813
"42._at#1.inner",389.28992,4.5477205,85.60111,0,380.37656,398.20329
"43._at#0.inner",383.62541,.25420116,1509.1411,0,383.12718,384.12363
"43._at#1.inner",388.90591,4.1420161,93.892902,0,380.78771,397.02411
"44._at#0.inner",383.94539,.31552885,1216.8313,0,383.32697,384.56382
"44._at#1.inner",388.55995,3.759842,103.34476,0,381.1908,395.92911
"45._at#0.inner",384.27899,.39567443,971.19997,0,383.50349,385.0545
"45._at#1.inner",388.25092,3.4005702,114.1723,0,381.58593,394.91592
"46._at#0.inner",384.62658,.49269209,780.66319,0,383.66092,385.59224
"46._at#1.inner",387.97767,3.0635776,126.64203,0,381.97317,393.98217
"47._at#0.inner",384.98853,.60545265,635.86893,0,383.80187,386.1752
"47._at#1.inner",387.73908,2.7482474,141.08594,0,382.35261,393.12554
"48._at#0.inner",385.36522,.73345398,525.41158,0,383.92767,386.80276
"48._at#1.inner",387.53399,2.453971,157.92118,0,382.7243,392.34369
"49._at#0.inner",385.75701,.87658973,440.06563,0,384.03892,387.47509
"49._at#1.inner",387.36129,2.1801508,177.67638,0,383.08827,391.63431
"50._at#0.inner",386.16428,1.0349924,373.10833,0,384.13573,388.19283
"50._at#1.inner",387.21983,1.9262035,201.02748,0,383.44454,390.99512
"51._at#0.inner",386.58741,1.2089393,319.77406,0,384.21793,388.95689
"51._at#1.inner",387.10848,1.6915659,228.84623,0,383.79307,390.42389
"52._at#0.inner",387.02677,1.3987974,276.68536,0,384.28517,389.76836
"52._at#1.inner",387.0261,1.4757016,262.26582,0,384.13378,389.91843
"53._at#0.inner",387.48272,1.6049912,241.42359,0,384.337,390.62845
"53._at#1.inner",386.97156,1.2781126,302.76799,0,384.46651,389.47662
"54._at#0.inner",387.95565,1.8279822,212.23163,0,384.37287,391.53843
"54._at#1.inner",386.94372,1.098354,352.2942,0,384.79099,389.09646
